timestep,phase,slot_idx,output_idx,feature_idx,input_spikes,leak_term,input_sum,recurrent_sum,membrane_out,spike_out,feature_value,weight,product,accumulator,position_estimate,velocity_estimate
91,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.45654296875,0.6552734375,0.45654296875
92,neuron,0,,,"1,0,0,0",-1.407470703125,-0.21142578125,0.0,-1.618896484375,0,,,,,,
92,neuron,1,,,"1,0,0,0",0.08984375,0.04296875,0.0,0.1328125,0,,,,,,
92,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,0.0,-3.9990234375,0,,,,,,
92,neuron,3,,,"1,0,0,0",-0.864990234375,-0.090576171875,0.0,-0.95556640625,0,,,,,,
92,neuron,4,,,"1,0,0,0",0.86962890625,0.15283203125,0.0,0.0224609375,1,,,,,,
92,neuron,5,,,"1,0,0,0",0.6962890625,0.571533203125,0.0,0.267822265625,1,,,,,,
92,neuron,6,,,"1,0,0,0",-3.0888671875,-0.427001953125,0.0,-3.515869140625,0,,,,,,
92,neuron,7,,,"1,0,0,0",-2.60498046875,-0.383056640625,0.0,-2.988037109375,0,,,,,,
92,readout,,0,0,"1,0,0,0",,,,,,-1.618896484375,-0.245849609375,0.39794921875,0.39794921875,0.61083984375,0.3330078125
92,readout,,0,1,"1,0,0,0",,,,,,0.1328125,0.25048828125,0.033203125,0.43115234375,0.61083984375,0.3330078125
92,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.49267578125,0.61083984375,0.3330078125
92,readout,,0,3,"1,0,0,0",,,,,,-0.95556640625,-0.057373046875,0.054931640625,0.547607421875,0.61083984375,0.3330078125
92,readout,,0,4,"1,0,0,0",,,,,,0.0224609375,0.0048828125,0.0,0.547607421875,0.61083984375,0.3330078125
92,readout,,0,5,"1,0,0,0",,,,,,0.267822265625,0.10595703125,0.0283203125,0.575927734375,0.61083984375,0.3330078125
92,readout,,0,6,"1,0,0,0",,,,,,-3.515869140625,-0.00244140625,0.008544921875,0.58447265625,0.61083984375,0.3330078125
92,readout,,0,7,"1,0,0,0",,,,,,-2.988037109375,0.31591796875,-0.944091796875,-0.359619140625,0.61083984375,0.3330078125
92,readout,,0,8,"1,0,0,0",,,,,,0.47509765625,1.9990234375,0.94970703125,0.590087890625,0.61083984375,0.3330078125
92,readout,,0,9,"1,0,0,0",,,,,,-0.007568359375,-1.9990234375,0.01513671875,0.605224609375,0.61083984375,0.3330078125
92,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.61083984375,0.61083984375,0.3330078125
92,readout,,1,0,"1,0,0,0",,,,,,-1.618896484375,0.021240234375,-0.034423828125,-0.034423828125,0.61083984375,0.3330078125
92,readout,,1,1,"1,0,0,0",,,,,,0.1328125,-0.540771484375,-0.07177734375,-0.106201171875,0.61083984375,0.3330078125
92,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.519287109375,0.61083984375,0.3330078125
92,readout,,1,3,"1,0,0,0",,,,,,-0.95556640625,0.0478515625,-0.045654296875,-0.56494140625,0.61083984375,0.3330078125
92,readout,,1,4,"1,0,0,0",,,,,,0.0224609375,-0.000244140625,0.0,-0.56494140625,0.61083984375,0.3330078125
92,readout,,1,5,"1,0,0,0",,,,,,0.267822265625,0.17724609375,0.04736328125,-0.517578125,0.61083984375,0.3330078125
92,readout,,1,6,"1,0,0,0",,,,,,-3.515869140625,-0.113525390625,0.399169921875,-0.118408203125,0.61083984375,0.3330078125
92,readout,,1,7,"1,0,0,0",,,,,,-2.988037109375,-0.090576171875,0.270751953125,0.15234375,0.61083984375,0.3330078125
92,readout,,1,8,"1,0,0,0",,,,,,0.47509765625,0.736328125,0.349853515625,0.502197265625,0.61083984375,0.3330078125
92,readout,,1,9,"1,0,0,0",,,,,,-0.007568359375,0.166015625,-0.001220703125,0.5009765625,0.61083984375,0.3330078125
92,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.3330078125,0.61083984375,0.3330078125
93,neuron,0,,,"1,0,0,0",-1.41650390625,-0.21142578125,0.0,-1.6279296875,0,,,,,,
93,neuron,1,,,"1,0,0,0",0.1162109375,0.04296875,0.052001953125,0.211181640625,0,,,,,,
93,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
93,neuron,3,,,"1,0,0,0",-0.836181640625,-0.090576171875,0.0,-0.9267578125,0,,,,,,
93,neuron,4,,,"1,0,0,0",0.01953125,0.15283203125,0.14111328125,0.3134765625,0,,,,,,
93,neuron,5,,,"1,0,0,0",0.234375,0.571533203125,-0.02685546875,0.779052734375,0,,,,,,
93,neuron,6,,,"1,0,0,0",-3.076416015625,-0.427001953125,0.0,-3.50341796875,0,,,,,,
93,neuron,7,,,"1,0,0,0",-2.614501953125,-0.383056640625,0.0,-2.99755859375,0,,,,,,
93,readout,,0,0,"1,0,0,0",,,,,,-1.6279296875,-0.245849609375,0.400146484375,0.400146484375,0.678955078125,0.39111328125
93,readout,,0,1,"1,0,0,0",,,,,,0.211181640625,0.25048828125,0.052978515625,0.453125,0.678955078125,0.39111328125
93,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.5146484375,0.678955078125,0.39111328125
93,readout,,0,3,"1,0,0,0",,,,,,-0.9267578125,-0.057373046875,0.05322265625,0.56787109375,0.678955078125,0.39111328125
93,readout,,0,4,"1,0,0,0",,,,,,0.3134765625,0.0048828125,0.00146484375,0.5693359375,0.678955078125,0.39111328125
93,readout,,0,5,"1,0,0,0",,,,,,0.779052734375,0.10595703125,0.08251953125,0.65185546875,0.678955078125,0.39111328125
93,readout,,0,6,"1,0,0,0",,,,,,-3.50341796875,-0.00244140625,0.008544921875,0.660400390625,0.678955078125,0.39111328125
93,readout,,0,7,"1,0,0,0",,,,,,-2.99755859375,0.31591796875,-0.947021484375,-0.28662109375,0.678955078125,0.39111328125
93,readout,,0,8,"1,0,0,0",,,,,,0.4853515625,1.9990234375,0.97021484375,0.68359375,0.678955078125,0.39111328125
93,readout,,0,9,"1,0,0,0",,,,,,0.005126953125,-1.9990234375,-0.01025390625,0.67333984375,0.678955078125,0.39111328125
93,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.678955078125,0.678955078125,0.39111328125
93,readout,,1,0,"1,0,0,0",,,,,,-1.6279296875,0.021240234375,-0.03466796875,-0.03466796875,0.678955078125,0.39111328125
93,readout,,1,1,"1,0,0,0",,,,,,0.211181640625,-0.540771484375,-0.1142578125,-0.14892578125,0.678955078125,0.39111328125
93,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.56201171875,0.678955078125,0.39111328125
93,readout,,1,3,"1,0,0,0",,,,,,-0.9267578125,0.0478515625,-0.04443359375,-0.6064453125,0.678955078125,0.39111328125
93,readout,,1,4,"1,0,0,0",,,,,,0.3134765625,-0.000244140625,0.0,-0.6064453125,0.678955078125,0.39111328125
93,readout,,1,5,"1,0,0,0",,,,,,0.779052734375,0.17724609375,0.13818359375,-0.46826171875,0.678955078125,0.39111328125
93,readout,,1,6,"1,0,0,0",,,,,,-3.50341796875,-0.113525390625,0.397705078125,-0.070556640625,0.678955078125,0.39111328125
93,readout,,1,7,"1,0,0,0",,,,,,-2.99755859375,-0.090576171875,0.271484375,0.200927734375,0.678955078125,0.39111328125
93,readout,,1,8,"1,0,0,0",,,,,,0.4853515625,0.736328125,0.357421875,0.558349609375,0.678955078125,0.39111328125
93,readout,,1,9,"1,0,0,0",,,,,,0.005126953125,0.166015625,0.000732421875,0.55908203125,0.678955078125,0.39111328125
93,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.39111328125,0.678955078125,0.39111328125
94,neuron,0,,,"1,0,0,0",-1.42431640625,-0.21142578125,0.0,-1.6357421875,0,,,,,,
94,neuron,1,,,"1,0,0,0",0.184814453125,0.04296875,0.0,0.227783203125,0,,,,,,
94,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,0.0,-3.9990234375,0,,,,,,
94,neuron,3,,,"1,0,0,0",-0.81103515625,-0.090576171875,0.0,-0.901611328125,0,,,,,,
94,neuron,4,,,"1,0,0,0",0.2744140625,0.15283203125,0.0,0.42724609375,0,,,,,,
94,neuron,5,,,"1,0,0,0",0.681640625,0.571533203125,0.0,0.253173828125,1,,,,,,
94,neuron,6,,,"1,0,0,0",-3.0654296875,-0.427001953125,0.0,-3.492431640625,0,,,,,,
94,neuron,7,,,"1,0,0,0",-2.622802734375,-0.383056640625,0.0,-3.005859375,0,,,,,,
94,readout,,0,0,"1,0,0,0",,,,,,-1.6357421875,-0.245849609375,0.402099609375,0.402099609375,0.587890625,0.248779296875
94,readout,,0,1,"1,0,0,0",,,,,,0.227783203125,0.25048828125,0.05712890625,0.459228515625,0.587890625,0.248779296875
94,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.520751953125,0.587890625,0.248779296875
94,readout,,0,3,"1,0,0,0",,,,,,-0.901611328125,-0.057373046875,0.0517578125,0.572509765625,0.587890625,0.248779296875
94,readout,,0,4,"1,0,0,0",,,,,,0.42724609375,0.0048828125,0.002197265625,0.57470703125,0.587890625,0.248779296875
94,readout,,0,5,"1,0,0,0",,,,,,0.253173828125,0.10595703125,0.02685546875,0.6015625,0.587890625,0.248779296875
94,readout,,0,6,"1,0,0,0",,,,,,-3.492431640625,-0.00244140625,0.008544921875,0.610107421875,0.587890625,0.248779296875
94,readout,,0,7,"1,0,0,0",,,,,,-3.005859375,0.31591796875,-0.94970703125,-0.339599609375,0.587890625,0.248779296875
94,readout,,0,8,"1,0,0,0",,,,,,0.436767578125,1.9990234375,0.873046875,0.533447265625,0.587890625,0.248779296875
94,readout,,0,9,"1,0,0,0",,,,,,-0.0244140625,-1.9990234375,0.048828125,0.582275390625,0.587890625,0.248779296875
94,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.587890625,0.587890625,0.248779296875
94,readout,,1,0,"1,0,0,0",,,,,,-1.6357421875,0.021240234375,-0.03466796875,-0.03466796875,0.587890625,0.248779296875
94,readout,,1,1,"1,0,0,0",,,,,,0.227783203125,-0.540771484375,-0.123291015625,-0.157958984375,0.587890625,0.248779296875
94,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.571044921875,0.587890625,0.248779296875
94,readout,,1,3,"1,0,0,0",,,,,,-0.901611328125,0.0478515625,-0.043212890625,-0.6142578125,0.587890625,0.248779296875
94,readout,,1,4,"1,0,0,0",,,,,,0.42724609375,-0.000244140625,0.0,-0.6142578125,0.587890625,0.248779296875
94,readout,,1,5,"1,0,0,0",,,,,,0.253173828125,0.17724609375,0.044921875,-0.5693359375,0.587890625,0.248779296875
94,readout,,1,6,"1,0,0,0",,,,,,-3.492431640625,-0.113525390625,0.396484375,-0.1728515625,0.587890625,0.248779296875
94,readout,,1,7,"1,0,0,0",,,,,,-3.005859375,-0.090576171875,0.272216796875,0.099365234375,0.587890625,0.248779296875
94,readout,,1,8,"1,0,0,0",,,,,,0.436767578125,0.736328125,0.321533203125,0.4208984375,0.587890625,0.248779296875
94,readout,,1,9,"1,0,0,0",,,,,,-0.0244140625,0.166015625,-0.004150390625,0.416748046875,0.587890625,0.248779296875
94,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.248779296875,0.587890625,0.248779296875
95,neuron,0,,,"1,0,0,0",-1.43115234375,-0.21142578125,0.0,-1.642578125,0,,,,,,
95,neuron,1,,,"1,0,0,0",0.19921875,0.04296875,0.0,0.2421875,0,,,,,,
95,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
95,neuron,3,,,"1,0,0,0",-0.788818359375,-0.090576171875,0.0,-0.87939453125,0,,,,,,
95,neuron,4,,,"1,0,0,0",0.373779296875,0.15283203125,0.14111328125,0.667724609375,0,,,,,,
95,neuron,5,,,"1,0,0,0",0.221435546875,0.571533203125,0.0,0.79296875,0,,,,,,
95,neuron,6,,,"1,0,0,0",-3.055908203125,-0.427001953125,0.0,-3.48291015625,0,,,,,,
95,neuron,7,,,"1,0,0,0",-2.630126953125,-0.383056640625,0.0,-3.01318359375,0,,,,,,
95,readout,,0,0,"1,0,0,0",,,,,,-1.642578125,-0.245849609375,0.40380859375,0.40380859375,0.654541015625,0.38720703125
95,readout,,0,1,"1,0,0,0",,,,,,0.2421875,0.25048828125,0.060546875,0.46435546875,0.654541015625,0.38720703125
95,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.52587890625,0.654541015625,0.38720703125
95,readout,,0,3,"1,0,0,0",,,,,,-0.87939453125,-0.057373046875,0.050537109375,0.576416015625,0.654541015625,0.38720703125
95,readout,,0,4,"1,0,0,0",,,,,,0.667724609375,0.0048828125,0.003173828125,0.57958984375,0.654541015625,0.38720703125
95,readout,,0,5,"1,0,0,0",,,,,,0.79296875,0.10595703125,0.083984375,0.66357421875,0.654541015625,0.38720703125
95,readout,,0,6,"1,0,0,0",,,,,,-3.48291015625,-0.00244140625,0.008544921875,0.672119140625,0.654541015625,0.38720703125
95,readout,,0,7,"1,0,0,0",,,,,,-3.01318359375,0.31591796875,-0.951904296875,-0.27978515625,0.654541015625,0.38720703125
95,readout,,0,8,"1,0,0,0",,,,,,0.492431640625,1.9990234375,0.984375,0.70458984375,0.654541015625,0.38720703125
95,readout,,0,9,"1,0,0,0",,,,,,0.02783203125,-1.9990234375,-0.0556640625,0.64892578125,0.654541015625,0.38720703125
95,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.654541015625,0.654541015625,0.38720703125
95,readout,,1,0,"1,0,0,0",,,,,,-1.642578125,0.021240234375,-0.034912109375,-0.034912109375,0.654541015625,0.38720703125
95,readout,,1,1,"1,0,0,0",,,,,,0.2421875,-0.540771484375,-0.130859375,-0.165771484375,0.654541015625,0.38720703125
95,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.578857421875,0.654541015625,0.38720703125
95,readout,,1,3,"1,0,0,0",,,,,,-0.87939453125,0.0478515625,-0.0419921875,-0.620849609375,0.654541015625,0.38720703125
95,readout,,1,4,"1,0,0,0",,,,,,0.667724609375,-0.000244140625,-0.000244140625,-0.62109375,0.654541015625,0.38720703125
95,readout,,1,5,"1,0,0,0",,,,,,0.79296875,0.17724609375,0.140625,-0.48046875,0.654541015625,0.38720703125
95,readout,,1,6,"1,0,0,0",,,,,,-3.48291015625,-0.113525390625,0.3955078125,-0.0849609375,0.654541015625,0.38720703125
95,readout,,1,7,"1,0,0,0",,,,,,-3.01318359375,-0.090576171875,0.27294921875,0.18798828125,0.654541015625,0.38720703125
95,readout,,1,8,"1,0,0,0",,,,,,0.492431640625,0.736328125,0.362548828125,0.550537109375,0.654541015625,0.38720703125
95,readout,,1,9,"1,0,0,0",,,,,,0.02783203125,0.166015625,0.004638671875,0.55517578125,0.654541015625,0.38720703125
95,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.38720703125,0.654541015625,0.38720703125
96,neuron,0,,,"1,0,0,0",-1.437255859375,-0.21142578125,0.0,-1.648681640625,0,,,,,,
96,neuron,1,,,"1,0,0,0",0.2119140625,0.04296875,0.0,0.2548828125,0,,,,,,
96,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,0.0,-3.9990234375,0,,,,,,
96,neuron,3,,,"1,0,0,0",-0.76953125,-0.090576171875,0.0,-0.860107421875,0,,,,,,
96,neuron,4,,,"1,0,0,0",0.584228515625,0.15283203125,0.0,0.737060546875,0,,,,,,
96,neuron,5,,,"1,0,0,0",0.69384765625,0.571533203125,0.0,0.265380859375,1,,,,,,
96,neuron,6,,,"1,0,0,0",-3.047607421875,-0.427001953125,0.0,-3.474609375,0,,,,,,
96,neuron,7,,,"1,0,0,0",-2.636474609375,-0.383056640625,0.0,-3.01953125,0,,,,,,
96,readout,,0,0,"1,0,0,0",,,,,,-1.648681640625,-0.245849609375,0.4052734375,0.4052734375,0.659423828125,0.28466796875
96,readout,,0,1,"1,0,0,0",,,,,,0.2548828125,0.25048828125,0.06396484375,0.46923828125,0.659423828125,0.28466796875
96,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.53076171875,0.659423828125,0.28466796875
96,readout,,0,3,"1,0,0,0",,,,,,-0.860107421875,-0.057373046875,0.04931640625,0.580078125,0.659423828125,0.28466796875
96,readout,,0,4,"1,0,0,0",,,,,,0.737060546875,0.0048828125,0.003662109375,0.583740234375,0.659423828125,0.28466796875
96,readout,,0,5,"1,0,0,0",,,,,,0.265380859375,0.10595703125,0.028076171875,0.61181640625,0.659423828125,0.28466796875
96,readout,,0,6,"1,0,0,0",,,,,,-3.474609375,-0.00244140625,0.008544921875,0.620361328125,0.659423828125,0.28466796875
96,readout,,0,7,"1,0,0,0",,,,,,-3.01953125,0.31591796875,-0.953857421875,-0.33349609375,0.659423828125,0.28466796875
96,readout,,0,8,"1,0,0,0",,,,,,0.495361328125,1.9990234375,0.990234375,0.65673828125,0.659423828125,0.28466796875
96,readout,,0,9,"1,0,0,0",,,,,,0.00146484375,-1.9990234375,-0.0029296875,0.65380859375,0.659423828125,0.28466796875
96,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.659423828125,0.659423828125,0.28466796875
96,readout,,1,0,"1,0,0,0",,,,,,-1.648681640625,0.021240234375,-0.034912109375,-0.034912109375,0.659423828125,0.28466796875
96,readout,,1,1,"1,0,0,0",,,,,,0.2548828125,-0.540771484375,-0.137939453125,-0.1728515625,0.659423828125,0.28466796875
96,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.5859375,0.659423828125,0.28466796875
96,readout,,1,3,"1,0,0,0",,,,,,-0.860107421875,0.0478515625,-0.041259765625,-0.627197265625,0.659423828125,0.28466796875
96,readout,,1,4,"1,0,0,0",,,,,,0.737060546875,-0.000244140625,-0.000244140625,-0.62744140625,0.659423828125,0.28466796875
96,readout,,1,5,"1,0,0,0",,,,,,0.265380859375,0.17724609375,0.047119140625,-0.580322265625,0.659423828125,0.28466796875
96,readout,,1,6,"1,0,0,0",,,,,,-3.474609375,-0.113525390625,0.39453125,-0.185791015625,0.659423828125,0.28466796875
96,readout,,1,7,"1,0,0,0",,,,,,-3.01953125,-0.090576171875,0.2734375,0.087646484375,0.659423828125,0.28466796875
96,readout,,1,8,"1,0,0,0",,,,,,0.495361328125,0.736328125,0.36474609375,0.452392578125,0.659423828125,0.28466796875
96,readout,,1,9,"1,0,0,0",,,,,,0.00146484375,0.166015625,0.000244140625,0.45263671875,0.659423828125,0.28466796875
96,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.28466796875,0.659423828125,0.28466796875
97,neuron,0,,,"1,0,0,0",-1.442626953125,-0.21142578125,0.0,-1.654052734375,0,,,,,,
97,neuron,1,,,"1,0,0,0",0.22314453125,0.04296875,0.0,0.26611328125,0,,,,,,
97,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
97,neuron,3,,,"1,0,0,0",-0.752685546875,-0.090576171875,0.0,-0.84326171875,0,,,,,,
97,neuron,4,,,"1,0,0,0",0.64501953125,0.15283203125,0.14111328125,0.93896484375,0,,,,,,
97,neuron,5,,,"1,0,0,0",0.232177734375,0.571533203125,0.0,0.8037109375,0,,,,,,
97,neuron,6,,,"1,0,0,0",-3.040283203125,-0.427001953125,0.0,-3.46728515625,0,,,,,,
97,neuron,7,,,"1,0,0,0",-2.64208984375,-0.383056640625,0.0,-3.025146484375,0,,,,,,
97,readout,,0,0,"1,0,0,0",,,,,,-1.654052734375,-0.245849609375,0.40673828125,0.40673828125,0.73974609375,0.388671875
97,readout,,0,1,"1,0,0,0",,,,,,0.26611328125,0.25048828125,0.066650390625,0.473388671875,0.73974609375,0.388671875
97,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.534912109375,0.73974609375,0.388671875
97,readout,,0,3,"1,0,0,0",,,,,,-0.84326171875,-0.057373046875,0.04833984375,0.583251953125,0.73974609375,0.388671875
97,readout,,0,4,"1,0,0,0",,,,,,0.93896484375,0.0048828125,0.004638671875,0.587890625,0.73974609375,0.388671875
97,readout,,0,5,"1,0,0,0",,,,,,0.8037109375,0.10595703125,0.085205078125,0.673095703125,0.73974609375,0.388671875
97,readout,,0,6,"1,0,0,0",,,,,,-3.46728515625,-0.00244140625,0.008544921875,0.681640625,0.73974609375,0.388671875
97,readout,,0,7,"1,0,0,0",,,,,,-3.025146484375,0.31591796875,-0.955810546875,-0.274169921875,0.73974609375,0.388671875
97,readout,,0,8,"1,0,0,0",,,,,,0.513427734375,1.9990234375,1.0263671875,0.752197265625,0.73974609375,0.388671875
97,readout,,0,9,"1,0,0,0",,,,,,0.009033203125,-1.9990234375,-0.01806640625,0.734130859375,0.73974609375,0.388671875
97,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.73974609375,0.73974609375,0.388671875
97,readout,,1,0,"1,0,0,0",,,,,,-1.654052734375,0.021240234375,-0.03515625,-0.03515625,0.73974609375,0.388671875
97,readout,,1,1,"1,0,0,0",,,,,,0.26611328125,-0.540771484375,-0.143798828125,-0.178955078125,0.73974609375,0.388671875
97,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.592041015625,0.73974609375,0.388671875
97,readout,,1,3,"1,0,0,0",,,,,,-0.84326171875,0.0478515625,-0.040283203125,-0.63232421875,0.73974609375,0.388671875
97,readout,,1,4,"1,0,0,0",,,,,,0.93896484375,-0.000244140625,-0.000244140625,-0.632568359375,0.73974609375,0.388671875
97,readout,,1,5,"1,0,0,0",,,,,,0.8037109375,0.17724609375,0.142333984375,-0.490234375,0.73974609375,0.388671875
97,readout,,1,6,"1,0,0,0",,,,,,-3.46728515625,-0.113525390625,0.3935546875,-0.0966796875,0.73974609375,0.388671875
97,readout,,1,7,"1,0,0,0",,,,,,-3.025146484375,-0.090576171875,0.27392578125,0.17724609375,0.73974609375,0.388671875
97,readout,,1,8,"1,0,0,0",,,,,,0.513427734375,0.736328125,0.3779296875,0.55517578125,0.73974609375,0.388671875
97,readout,,1,9,"1,0,0,0",,,,,,0.009033203125,0.166015625,0.00146484375,0.556640625,0.73974609375,0.388671875
97,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.388671875,0.73974609375,0.388671875
98,neuron,0,,,"1,0,0,0",-1.447265625,-0.21142578125,0.0,-1.65869140625,0,,,,,,
98,neuron,1,,,"1,0,0,0",0.23291015625,0.04296875,0.0,0.27587890625,0,,,,,,
98,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,0.0,-3.9990234375,0,,,,,,
98,neuron,3,,,"1,0,0,0",-0.73779296875,-0.090576171875,0.0,-0.828369140625,0,,,,,,
98,neuron,4,,,"1,0,0,0",0.821533203125,0.15283203125,0.0,0.974365234375,0,,,,,,
98,neuron,5,,,"1,0,0,0",0.703125,0.571533203125,0.0,0.274658203125,1,,,,,,
98,neuron,6,,,"1,0,0,0",-3.033935546875,-0.427001953125,0.0,-3.4609375,0,,,,,,
98,neuron,7,,,"1,0,0,0",-2.64697265625,-0.383056640625,0.0,-3.030029296875,0,,,,,,
98,readout,,0,0,"1,0,0,0",,,,,,-1.65869140625,-0.245849609375,0.40771484375,0.40771484375,0.660400390625,0.25390625
98,readout,,0,1,"1,0,0,0",,,,,,0.27587890625,0.25048828125,0.069091796875,0.476806640625,0.660400390625,0.25390625
98,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.538330078125,0.660400390625,0.25390625
98,readout,,0,3,"1,0,0,0",,,,,,-0.828369140625,-0.057373046875,0.047607421875,0.5859375,0.660400390625,0.25390625
98,readout,,0,4,"1,0,0,0",,,,,,0.974365234375,0.0048828125,0.004638671875,0.590576171875,0.660400390625,0.25390625
98,readout,,0,5,"1,0,0,0",,,,,,0.274658203125,0.10595703125,0.029052734375,0.61962890625,0.660400390625,0.25390625
98,readout,,0,6,"1,0,0,0",,,,,,-3.4609375,-0.00244140625,0.008544921875,0.628173828125,0.660400390625,0.25390625
98,readout,,0,7,"1,0,0,0",,,,,,-3.030029296875,0.31591796875,-0.957275390625,-0.3291015625,0.660400390625,0.25390625
98,readout,,0,8,"1,0,0,0",,,,,,0.470947265625,1.9990234375,0.94140625,0.6123046875,0.660400390625,0.25390625
98,readout,,0,9,"1,0,0,0",,,,,,-0.021240234375,-1.9990234375,0.04248046875,0.65478515625,0.660400390625,0.25390625
98,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.660400390625,0.660400390625,0.25390625
98,readout,,1,0,"1,0,0,0",,,,,,-1.65869140625,0.021240234375,-0.03515625,-0.03515625,0.660400390625,0.25390625
98,readout,,1,1,"1,0,0,0",,,,,,0.27587890625,-0.540771484375,-0.149169921875,-0.184326171875,0.660400390625,0.25390625
