t,measurement,delta,true_position,true_velocity,snn_position,snn_velocity,kalman_position,kalman_velocity,qkalman_position,qkalman_velocity,hwsnn_position,hwsnn_velocity,input_spike_0,input_spike_1,input_spike_2,input_spike_3,reservoir_spike_0,reservoir_spike_1,reservoir_spike_2,reservoir_spike_3,reservoir_spike_4,reservoir_spike_5,reservoir_spike_6,reservoir_spike_7,membrane_0,membrane_1,membrane_2,membrane_3,membrane_4,membrane_5,membrane_6,membrane_7
220,3.3135672449875724,-0.021047773032718098,3.2694735703226714,0.15232598134011474,2.375732421875,0.811767578125,3.5036900260853074,0.6675171796770256,3.529541015625,1.4111328125,2.375732421875,0.811767578125,1,0,0,0,0,0,0,0,0,1,0,0,-1.839111328125,0.3642578125,-3.9990234375,-0.89892578125,0.188720703125,0.2236328125,-3.3203125,-3.092529296875
221,3.368821733738028,0.0552544887504558,3.272529194464477,0.1527812070902851,2.44287109375,0.930908203125,3.508526259350273,0.6549260356086837,3.538330078125,1.443603515625,2.44287109375,0.930908203125,1,0,0,0,0,0,0,0,0,0,0,0,-1.820556640625,0.36181640625,-3.9990234375,-0.877197265625,0.458984375,0.767333984375,-3.332275390625,-3.089111328125
222,3.400405232871606,0.03158349913357794,3.2755939231212863,0.15323643284045543,2.41796875,0.84912109375,3.514661577527312,0.6446284569414269,3.5498046875,1.472412109375,2.41796875,0.84912109375,1,0,0,0,0,0,0,0,0,1,0,0,-1.804443359375,0.359619140625,-3.9990234375,-0.858154296875,0.554443359375,0.242919921875,-3.3427734375,-3.0859375
223,3.3995761415801837,-0.0008290912914223902,3.278667756293099,0.15369165859062578,2.4853515625,0.947021484375,3.5202027200028247,0.6337567465399635,3.560791015625,1.50341796875,2.4853515625,0.947021484375,1,0,0,0,0,0,0,0,0,0,0,0,-1.790283203125,0.357666015625,-3.9990234375,-0.841552734375,0.779052734375,0.7841796875,-3.351806640625,-3.083251953125
224,3.1338201692180143,-0.2657559723621694,3.2817506939799146,0.15414688434079613,2.3896484375,0.663818359375,3.5099548309823256,0.5998568561467683,3.54345703125,1.582275390625,2.3896484375,0.663818359375,1,0,0,1,0,0,0,0,0,1,0,0,-2.291015625,0.364990234375,-3.9990234375,-1.158935546875,0.71044921875,0.005126953125,-2.98046875,-3.23388671875
225,3.3365614486249173,0.202741279406903,3.284842736181734,0.15460211009096647,2.248291015625,1.029541015625,3.511302603493166,0.5841079567912479,3.550537109375,1.623291015625,2.248291015625,1.029541015625,1,0,1,0,0,0,0,0,1,1,0,0,-2.034912109375,-0.168212890625,-3.9990234375,-1.55615234375,0.008056640625,0.006103515625,-3.2646484375,-3.0458984375
226,3.3990275222066964,0.062466073581779025,3.2879438828985568,0.15505733584113682,2.425048828125,1.0849609375,3.5158643029611,0.5735778044763199,3.56396484375,1.655029296875,2.425048828125,1.0849609375,1,0,0,0,0,0,0,0,0,0,0,0,-1.991943359375,-0.05224609375,-3.9990234375,-1.4521484375,0.301025390625,0.550048828125,-3.283447265625,-3.048095703125
227,3.239475118245376,-0.15955240396132053,3.2910541341303827,0.15551256159130716,2.33154296875,0.9228515625,3.5108003132358316,0.5491240664331681,3.56005859375,1.716796875,2.33154296875,0.9228515625,1,0,0,0,0,0,0,0,0,1,0,0,-1.954345703125,-0.002685546875,-3.9990234375,-1.361083984375,0.416259765625,0.052734375,-3.300048828125,-3.050048828125
228,3.3455139884067733,0.10603887016139746,3.2941734898772124,0.1559677873414775,2.368408203125,1.04541015625,3.511657409898627,0.5341500488780947,3.568603515625,1.759765625,2.368408203125,1.04541015625,1,0,0,0,0,0,0,0,0,0,0,0,-1.92138671875,0.04052734375,-3.9990234375,-1.281494140625,0.658203125,0.61767578125,-3.314453125,-3.0517578125
229,3.3498358054399664,0.0043218170331931205,3.2973019501390453,0.15642301309164786,2.357177734375,0.938720703125,3.512431253175746,0.5194957980233623,3.577392578125,1.803466796875,2.357177734375,0.938720703125,1,0,0,0,0,0,0,0,0,1,0,0,-1.892578125,0.078369140625,-3.9990234375,-1.2119140625,0.728759765625,0.112060546875,-3.3271484375,-3.053466796875
230,3.409114471390615,0.05927866595064879,3.300439514915882,0.1568782388418182,2.44091796875,1.043701171875,3.516289531602541,0.5098364231367986,3.59228515625,1.838623046875,2.44091796875,1.043701171875,1,0,0,0,0,0,0,0,0,0,0,0,-1.867431640625,0.111572265625,-3.9990234375,-1.151123046875,0.931640625,0.669677734375,-3.338134765625,-3.054931640625
231,3.424791558923137,0.01567708753252184,3.3035861842077217,0.15733346459198855,2.414794921875,0.945068359375,3.520644626100555,0.5011974655749791,3.60791015625,1.873779296875,2.414794921875,0.945068359375,1,0,0,0,0,0,0,0,0,1,0,0,-1.845458984375,0.140625,-3.9990234375,-1.097900390625,0.968017578125,0.157470703125,-3.347900390625,-3.05615234375
232,3.4969362902001264,0.0721447312769894,3.3067419580145647,0.1577886903421589,2.50341796875,1.055908203125,3.5287308966871884,0.4983319101306037,3.630126953125,1.8994140625,2.50341796875,1.055908203125,1,0,0,0,0,0,0,0,1,0,0,0,-1.826171875,0.166015625,-3.9990234375,-1.05126953125,0.140869140625,0.709228515625,-3.3564453125,-3.05712890625
233,3.3423505238046682,-0.15458576639545818,3.3099068363364115,0.15824391609232924,2.42578125,0.869873046875,3.5274188024205513,0.4816522430883958,3.634521484375,1.95556640625,2.42578125,0.869873046875,1,0,0,0,0,0,0,0,0,1,0,0,-1.809326171875,0.240234375,-3.9990234375,-1.010498046875,0.276123046875,0.165283203125,-3.364013671875,-3.05810546875
234,3.29326245866896,-0.04908806513570818,3.3130808191732615,0.15869914184249959,2.4013671875,0.951904296875,3.523047889435874,0.4609423476818263,3.63427734375,2.021240234375,2.4013671875,0.951904296875,1,0,0,0,0,0,0,0,0,0,0,0,-1.794677734375,0.253173828125,-3.9990234375,-0.974853515625,0.53564453125,0.716064453125,-3.37060546875,-3.058837890625
235,3.4611837446564264,0.16792128598746636,3.3162639065251147,0.15915436759266993,2.391357421875,0.913330078125,3.528183526616943,0.4549038510996815,3.652587890625,2.05810546875,2.391357421875,0.913330078125,1,0,0,0,0,0,0,0,0,1,0,0,-1.78173828125,0.264404296875,-3.9990234375,-0.943603515625,0.62158203125,0.197998046875,-3.376220703125,-3.0595703125
236,3.337970429055521,-0.1232133156009052,3.3194560983919716,0.15960959334284028,2.466796875,0.960693359375,3.525832601374298,0.43797237626124275,3.656982421875,2.119384765625,2.466796875,0.960693359375,1,0,0,0,0,0,0,0,0,0,0,0,-1.7705078125,0.2744140625,-3.9990234375,-0.916259765625,0.837890625,0.744873046875,-3.381103515625,-3.060302734375
237,3.4081668558486213,0.07019642679310012,3.322657394773832,0.16006481909301062,2.388671875,0.89306640625,3.5273298252800704,0.4272325618726101,3.66943359375,2.169677734375,2.388671875,0.89306640625,1,0,0,0,0,0,0,0,0,1,0,0,-1.7607421875,0.283203125,-3.9990234375,-0.892333984375,0.885986328125,0.223388671875,-3.385498046875,-3.060791015625
238,3.4300224792695446,0.021855623420923287,3.3258677956706952,0.16052004484318097,2.4775390625,0.991943359375,3.5297940359360354,0.41824043943758876,3.68359375,2.218505859375,2.4775390625,0.991943359375,1,0,0,0,0,0,0,0,1,0,0,0,-1.751953125,0.290771484375,-3.9990234375,-0.871337890625,0.069091796875,0.76708984375,-3.389404296875,-3.061279296875
239,3.428669219323951,-0.0013532599455934324,3.3290873010825623,0.16097527059335132,2.439697265625,0.863037109375,3.531869448408737,0.4089393006549325,3.697021484375,2.27001953125,2.439697265625,0.863037109375,1,0,0,0,0,0,0,0,0,1,0,0,-1.744384765625,0.349365234375,-3.9990234375,-0.85302734375,0.21337890625,0.2158203125,-3.392822265625,-3.061767578125
240,3.494800461135937,0.06613124181198593,3.3323159110094327,0.16143049634352166,2.52197265625,0.982666015625,3.537449073291351,0.4050955043755016,3.716796875,2.312744140625,2.52197265625,0.982666015625,1,0,0,0,0,0,0,0,0,0,0,0,-1.73779296875,0.3486328125,-3.9990234375,-0.8369140625,0.480712890625,0.760498046875,-3.395751953125,-3.06201171875
241,3.3908589424903997,-0.10394151864553747,3.3355536254513067,0.161885722093692,2.448974609375,0.854736328125,3.5366650314246924,0.39195442279988363,3.724609375,2.376953125,2.448974609375,0.854736328125,1,0,0,0,0,0,0,0,0,1,0,0,-1.73193359375,0.34814453125,-3.9990234375,-0.822998046875,0.573486328125,0.237060546875,-3.398193359375,-3.062255859375
242,3.4281813820296807,0.03732243953928105,3.338800444408184,0.16234094784386235,2.47900390625,0.9677734375,3.5378222101230516,0.3820728119798941,3.736572265625,2.436279296875,2.47900390625,0.9677734375,1,0,0,0,0,0,0,0,0,0,0,0,-1.726806640625,0.34765625,-3.9990234375,-0.810791015625,0.795654296875,0.779052734375,-3.400390625,-3.0625
243,3.44914329791424,0.02096191588455909,3.3420563678800645,0.1627961735940327,2.444580078125,0.881103515625,3.53993074976081,0.3738904017399654,3.75048828125,2.494140625,2.444580078125,0.881103515625,1,0,0,0,0,0,0,0,0,1,0,0,-1.722412109375,0.34716796875,-3.9990234375,-0.800048828125,0.84912109375,0.253173828125,-3.40234375,-3.062744140625
244,3.442237590474518,-0.006905707439721631,3.3453213958669488,0.16325139934420305,2.502197265625,0.97509765625,3.5413672375914125,0.36495613397108845,3.763427734375,2.555908203125,2.502197265625,0.97509765625,1,0,0,0,0,0,0,0,1,0,0,0,-1.718505859375,0.3466796875,-3.9990234375,-0.79052734375,0.036865234375,0.79296875,-3.404052734375,-3.06298828125
245,3.4706160312388463,0.02837844076432816,3.3485955283688362,0.1637066250943734,2.464111328125,0.859375,3.5441829268832965,0.35832576322734855,3.779052734375,2.615234375,2.464111328125,0.859375,1,0,0,0,0,0,0,0,0,1,0,0,-1.715087890625,0.398193359375,-3.9990234375,-0.7822265625,0.18505859375,0.238525390625,-3.405517578125,-3.063232421875
246,3.473065901258362,0.0024498700195154655,3.351878765385727,0.16416185084454374,2.531982421875,0.959228515625,3.546852612448299,0.3516755815152471,3.794189453125,2.677001953125,2.531982421875,0.959228515625,1,0,0,0,0,0,0,0,0,0,0,0,-1.712158203125,0.391357421875,-3.9990234375,-0.775146484375,0.455810546875,0.7802734375,-3.40673828125,-3.0634765625
247,3.3667827698426827,-0.10628313141567913,3.3551711069176213,0.16461707659471408,2.432861328125,0.8349609375,3.5431383742827416,0.33578116468408004,3.798095703125,2.760009765625,2.432861328125,0.8349609375,1,0,0,0,0,0,0,0,0,1,0,0,-1.70947265625,0.385498046875,-3.9990234375,-0.768798828125,0.5517578125,0.254150390625,-3.407958984375,-3.063720703125
248,3.4337304002058815,0.06694763036319884,3.358472552964519,0.16507230234488443,2.473388671875,0.958740234375,3.5431835273534915,0.32591647386167694,3.809814453125,2.832275390625,2.473388671875,0.958740234375,1,0,0,0,0,0,0,0,0,0,0,0,-1.707275390625,0.38037109375,-3.9990234375,-0.76318359375,0.77685546875,0.7939453125,-3.408935546875,-3.063720703125
249,3.2792181041440647,-0.15451229606181682,3.3614740551793356,0.15007511074083735,2.38134765625,0.815673828125,3.5341644998189876,0.3029389010822444,3.8056640625,2.93359375,2.38134765625,0.815673828125,1,0,0,0,0,0,0,0,0,1,0,0,-1.705322265625,0.375732421875,-3.9990234375,-0.75830078125,0.83251953125,0.266357421875,-3.409912109375,-3.063720703125
250,3.3011946358633204,0.021976531719255732,3.3641756135620713,0.13507791913679026,2.379150390625,0.926025390625,3.5264927922064673,0.28263343885629794,3.80615234375,3.03076171875,2.379150390625,0.926025390625,1,0,0,0,0,0,0,0,1,0,0,0,-1.70361328125,0.371826171875,-3.9990234375,-0.754150390625,0.0224609375,0.8046875,-3.41064453125,-3.063720703125
251,3.4134832797178314,0.11228864385451098,3.366577228112726,0.12008072753274318,2.38623046875,0.837646484375,3.525329167632679,0.2725530976902579,3.820068359375,3.10888671875,2.38623046875,0.837646484375,1,0,0,0,0,0,0,0,0,1,0,0,-1.7021484375,0.42041015625,-3.9990234375,-0.75048828125,0.17236328125,0.248779296875,-3.411376953125,-3.063720703125
252,3.500451555359316,0.08696827564148446,3.3686788988312997,0.1050835359286961,2.52197265625,0.9638671875,3.529038064274958,0.2699766798579806,3.8427734375,3.1748046875,2.52197265625,0.9638671875,1,0,0,0,0,0,0,0,0,0,0,0,-1.70068359375,0.410888671875,-3.9990234375,-0.747314453125,0.44482421875,0.789306640625,-3.411865234375,-3.063720703125
253,3.1895877906455876,-0.31086376471372823,3.370480625717793,0.09008634432464901,2.44482421875,0.6640625,3.5146284445539715,0.24068172564007512,3.83203125,3.29833984375,2.44482421875,0.6640625,1,0,0,1,0,0,0,0,0,1,0,0,-2.212646484375,0.41162109375,-3.9990234375,-1.076416015625,0.41796875,0.009765625,-3.032958984375,-3.216796875
254,3.5026042895104976,0.31301649886491,3.371982408772205,0.07508915272060193,2.334716796875,1.06884765625,3.5184748685900598,0.23925135733347436,3.85693359375,3.366455078125,2.334716796875,1.06884765625,1,0,1,0,0,0,0,0,0,1,0,0,-1.96630859375,-0.12744140625,-3.9990234375,-1.48388671875,0.752197265625,0.01025390625,-3.310546875,-3.031005859375
255,3.4312505805868487,-0.0713537089236489,3.373184247994536,0.06009196111655485,2.4921875,1.11181640625,3.517974619371643,0.23143517711307005,3.873291015625,3.451416015625,2.4921875,1.11181640625,1,0,0,0,0,0,0,0,0,0,0,0,-1.931884765625,-0.068603515625,-3.9990234375,-1.388916015625,0.9521484375,0.58056640625,-3.32373046875,-3.03515625
256,3.384372564614742,-0.046878015972106724,3.3740861433847864,0.045094769512507765,2.3916015625,0.988525390625,3.5146629558115268,0.2196924918262472,3.884521484375,3.547607421875,2.3916015625,0.988525390625,1,0,0,0,0,0,0,0,0,1,0,0,-1.90185546875,-0.01708984375,-3.9990234375,-1.305908203125,0.98583984375,0.07958984375,-3.335205078125,-3.038818359375
257,3.389878701663638,0.005506137048895798,3.3746880949429556,0.030097577908460682,2.43017578125,1.07275390625,3.511636448923198,0.20871882925898633,3.89697265625,3.64501953125,2.43017578125,1.07275390625,1,0,0,0,0,0,0,0,1,0,0,0,-1.87548828125,0.028076171875,-3.9990234375,-1.233154296875,0.156494140625,0.64111328125,-3.34521484375,-3.0419921875
258,3.4526175469567058,0.06273884529306795,3.374990102669044,0.015100386304413597,2.414794921875,0.953369140625,3.5121808244430484,0.2033505691752295,3.91650390625,3.734130859375,2.414794921875,0.953369140625,1,0,0,0,0,0,0,0,0,1,0,0,-1.8525390625,0.11962890625,-3.9990234375,-1.169677734375,0.289794921875,0.105712890625,-3.35400390625,-3.044677734375
259,3.3569829880142077,-0.09563455894249806,3.374992166563051,0.00010319470036651221,2.459716796875,1.007568359375,3.50709921176129,0.18982104394219868,3.925537109375,3.843505859375,2.459716796875,1.007568359375,1,0,0,0,0,0,0,0,0,0,0,0,-1.83251953125,0.147705078125,-3.9990234375,-1.114013671875,0.547607421875,0.6640625,-3.36181640625,-3.047119140625
260,3.44218044396475,0.08519745595054218,3.3746942866249774,-0.014893996903680573,2.400146484375,0.9384765625,3.5069484376566438,0.18398369930408667,3.9443359375,3.940185546875,2.400146484375,0.9384765625,1,0,0,0,0,0,0,0,0,1,0,0,-1.81494140625,0.172119140625,-3.9990234375,-1.0654296875,0.632080078125,0.152587890625,-3.36865234375,-3.04931640625
261,3.52316771435449,0.0809872703897403,3.3740964628548227,-0.029891188507727658,2.524658203125,1.051513671875,3.5113484219006197,0.1850489365296872,3.971435546875,4.0263671875,2.524658203125,1.051513671875,1,0,0,0,0,0,0,0,0,0,0,0,-1.799560546875,0.193603515625,-3.9990234375,-1.022705078125,0.846923828125,0.705078125,-3.37451171875,-3.05126953125
262,3.4911625680719074,-0.032005146282582775,3.373198695252587,-0.04488838011177474,2.488525390625,0.940185546875,3.5136772734325934,0.18301975411624044,3.993896484375,4.123046875,2.488525390625,0.940185546875,1,0,0,0,0,0,0,0,0,1,0,0,-1.7861328125,0.21240234375,-3.9990234375,-0.9853515625,0.893798828125,0.1884765625,-3.379638671875,-3.052978515625
263,3.3555580790622925,-0.13560448900961486,3.3720009838182707,-0.059885571715821824,2.47509765625,0.9873046875,3.5080445918065535,0.1692766061982481,4.001708984375,4.247314453125,2.47509765625,0.9873046875,1,0,0,0,0,0,0,0,1,0,0,0,-1.7744140625,0.228759765625,-3.9990234375,-0.952880859375,0.075927734375,0.736572265625,-3.38427734375,-3.054443359375
264,3.479573661088616,0.12401558202632357,3.3705033285518735,-0.07488276331986891,2.42431640625,0.90185546875,3.509600198760923,0.16657040543198504,4.02392578125,4.35205078125,2.42431640625,0.90185546875,1,0,0,0,0,0,0,0,0,1,0,0,-1.76416015625,0.295166015625,-3.9990234375,-0.92431640625,0.21923828125,0.189208984375,-3.38818359375,-3.0556640625
265,3.296808933654741,-0.18276472743387506,3.3687057294533953,-0.089879954923916,2.457763671875,0.93310546875,3.5005169107450453,0.14821082467395588,4.02685546875,4.492431640625,2.457763671875,0.93310546875,1,0,0,0,0,0,0,0,0,0,0,0,-1.755126953125,0.30126953125,-3.9990234375,-0.8994140625,0.48583984375,0.737060546875,-3.3916015625,-3.056884765625
266,3.4103278079747903,0.11351887432004926,3.366608186522836,-0.10487714652796308,2.373291015625,0.882568359375,3.498130137939154,0.1402974681331518,4.043701171875,4.6142578125,2.373291015625,0.882568359375,1,0,0,0,0,0,0,0,0,1,0,0,-1.7470703125,0.306640625,-3.9990234375,-0.877685546875,0.577880859375,0.216552734375,-3.394775390625,-3.057861328125
267,3.4712567972834223,0.060928989308632,3.364210699760196,-0.11987433813201016,2.49951171875,0.994384765625,3.4992312252626365,0.1377762183275964,4.067138671875,4.728759765625,2.49951171875,0.994384765625,1,0,0,0,0,0,0,0,0,0,0,0,-1.740234375,0.311279296875,-3.9990234375,-0.858642578125,0.799560546875,0.760986328125,-3.3974609375,-3.05859375
268,3.7117601648958467,0.2405033676124244,3.3615132691654748,-0.13487152973605726,2.51123046875,1.333984375,3.514036725220546,0.15559642723274061,4.115234375,4.806396484375,2.51123046875,1.333984375,1,0,1,0,0,0,0,0,0,1,0,0,-1.552978515625,-0.215087890625,-3.9990234375,-1.293212890625,0.945068359375,0.66748046875,-3.62939453125,-2.892578125
269,3.534964256891889,-0.1767959080039576,3.3584725533253392,-0.1520357920067741,2.4892578125,1.141357421875,3.518172032134092,0.15710985899590396,4.141357421875,4.9462890625,2.4892578125,1.141357421875,1,0,0,0,0,0,0,0,1,1,0,0,-1.5703125,-0.145263671875,-3.9990234375,-1.22216796875,0.120849609375,0.155517578125,-3.602783203125,-2.9140625
270,3.4546184220204124,-0.08034583487147673,3.3550885522397893,-0.16920005427749096,2.46630859375,1.154541015625,3.517483034618446,0.1514440644407962,4.1591796875,5.135986328125,2.46630859375,1.154541015625,1,0,0,0,0,0,0,0,0,0,0,0,-1.58544921875,-0.0322265625,-3.9990234375,-1.159912109375,0.399658203125,0.6806640625,-3.579345703125,-2.932861328125
271,3.376625652483364,-0.07799276953704837,3.351361265908825,-0.18636431654820781,2.35595703125,1.016357421875,3.5122466846520166,0.13922095785893887,4.17041015625,5.380126953125,2.35595703125,1.016357421875,1,0,0,0,0,0,0,0,0,1,0,0,-1.5986328125,0.0146484375,-3.9990234375,-1.10546875,0.50244140625,0.167236328125,-3.558837890625,-2.94921875
272,3.2767874009343005,-0.09983825154906345,3.3472906943324463,-0.20352857881892467,2.350341796875,1.0634765625,3.5013457165540127,0.11898220856044826,4.17431640625,5.69091796875,2.350341796875,1.0634765625,1,0,0,0,0,0,0,0,0,0,0,0,-1.6103515625,0.0556640625,-3.9990234375,-1.057861328125,0.733642578125,0.7177734375,-3.541015625,-2.963623046875
273,3.697745728448312,0.42095832751401163,3.3428768375106537,-0.22069284108964152,2.376220703125,1.450439453125,3.5148704350817446,0.13546419456096773,4.227294921875,5.89453125,2.376220703125,1.450439453125,1,0,1,0,0,0,0,0,0,1,0,0,-1.439453125,-0.438720703125,-3.9990234375,-1.467529296875,0.88720703125,0.629638671875,-3.755126953125,-2.8095703125
274,3.3222595238174466,-0.37548620463086557,3.3381196954434467,-0.23785710336035837,2.53564453125,1.244140625,3.506359979228924,0.11887178934419557,4.2392578125,6.28271484375,2.53564453125,1.244140625,1,0,0,1,0,0,0,0,0,0,0,0,-1.984130859375,-0.331787109375,-3.9990234375,-1.706787109375,0.9462890625,0.8701171875,-3.333251953125,-2.99462890625
275,3.4220321199665715,0.09977259614912493,3.3330192681308253,-0.25502136563107525,2.37060546875,1.15771484375,3.5037568198719184,0.11150619501571822,4.267333984375,6.6728515625,2.37060546875,1.15771484375,1,0,0,0,0,0,0,0,0,1,0,0,-1.947509765625,-0.247314453125,-3.9990234375,-1.583984375,0.98095703125,0.332763671875,-3.343505859375,-3.00341796875
276,3.444058161836159,0.022026041869587676,3.3275755555727895,-0.2721856279017921,2.4736328125,1.22265625,3.50242958108362,0.10624535985886896,4.3017578125,7.101806640625,2.4736328125,1.22265625,1,0,0,0,0,0,0,0,1,0,0,0,-1.91552734375,-0.17333984375,-3.9990234375,-1.4765625,0.15234375,0.86279296875,-3.3525390625,-3.010986328125
277,3.2677797476866672,-0.17627841414949197,3.3217885577693393,-0.289349890172509,2.367919921875,1.0078125,3.4909534843947903,0.08613140334959403,4.359619140625,7.68994140625,2.367919921875,1.0078125,1,0,0,0,0,0,0,0,0,1,0,0,-1.887451171875,-0.056640625,-3.9990234375,-1.382568359375,0.2861328125,0.299560546875,-3.360595703125,-3.017578125
278,3.286675229212108,0.01889548152544096,3.315658274720475,-0.3065141524432259,2.36328125,1.093017578125,3.480842845411611,0.06863167922570149,4.468017578125,7.9990234375,2.36328125,1.093017578125,1,0,0,0,0,0,0,0,0,0,0,0,-1.863037109375,-0.006591796875,-3.9990234375,-1.30029296875,0.54443359375,0.833740234375,-3.367431640625,-3.0234375
279,3.2951754224955527,0.008500193283444535,3.309184706426196,-0.32367841471394276,2.31787109375,0.982421875,3.4714713751669226,0.05274267325085798,4.628173828125,7.9990234375,2.31787109375,0.982421875,1,0,0,0,0,0,0,0,0,1,0,0,-1.841552734375,0.037109375,-3.9990234375,-1.228271484375,0.629150390625,0.301025390625,-3.37353515625,-3.028564453125
280,3.378433787295389,0.08325836479983639,3.3023678528865026,-0.34084267698465964,2.411865234375,1.08740234375,3.4671212958483695,0.04474954420015371,4.8447265625,7.9990234375,2.411865234375,1.08740234375,1,0,0,0,0,0,0,0,0,0,0,0,-1.82275390625,0.075439453125,-3.9990234375,-1.165283203125,0.844482421875,0.8349609375,-3.37890625,-3.032958984375
281,3.2396074633708656,-0.13882632392452354,3.295207714101395,-0.3580069392553765,2.333740234375,0.930419921875,3.4548958459265844,0.02534627317877419,5.15185546875,7.9990234375,2.333740234375,0.930419921875,1,0,0,0,0,0,0,0,0,1,0,0,-1.806396484375,0.10888671875,-3.9990234375,-1.110107421875,0.891845703125,0.302001953125,-3.383544921875,-3.036865234375
282,3.383572038647441,0.14396457527657525,3.287704290070873,-0.3751712015260934,2.388427734375,1.06494140625,3.4512766135620083,0.019244271028248956,5.5634765625,7.9990234375,2.388427734375,1.06494140625,1,0,0,0,0,0,0,0,1,0,0,0,-1.7919921875,0.13818359375,-3.9990234375,-1.06201171875,0.07421875,0.835693359375,-3.3876953125,-3.040283203125
283,3.351927887594455,-0.03164415105298568,3.279857580794937,-0.3923354637968103,2.387451171875,0.911376953125,3.44593252203575,0.010771926808919469,6.155029296875,7.9990234375,2.387451171875,0.911376953125,1,0,0,0,0,0,0,0,0,1,0,0,-1.779296875,0.2158203125,-3.9990234375,-1.019775390625,0.2177734375,0.27587890625,-3.391357421875,-3.043212890625
284,3.4734963898878775,0.12156850229342231,3.2716675862735864,-0.40949972606752716,2.479736328125,1.041015625,3.447718930633834,0.013095168667494878,7.362060546875,7.9990234375,2.479736328125,1.041015625,1,0,0,0,0,0,0,0,0,0,0,0,-1.768310546875,0.23193359375,-3.9990234375,-0.98291015625,0.484375,0.81298828125,-3.39453125,-3.0458984375
285,3.362174519040502,-0.11132187084737533,3.2631343065068217,-0.42666398833824404,2.427001953125,0.9013671875,3.4430518800419896,0.00580594502394147,7.9990234375,7.9990234375,2.427001953125,0.9013671875,1,0,0,0,0,0,0,0,0,1,0,0,-1.7587890625,0.245849609375,-3.9990234375,-0.95068359375,0.57666015625,0.282958984375,-3.397216796875,-3.048095703125
286,3.154707245847057,-0.20746727319344505,3.2542577414946425,-0.4438282506089609,2.427001953125,0.821533203125,3.4265980093677397,-0.018698718680329393,-7.9990234375,-7.9990234375,2.427001953125,0.821533203125,1,0,0,1,0,0,0,0,0,0,0,0,-2.263671875,0.26708984375,-3.9990234375,-1.25439453125,0.674560546875,0.566650390625,-3.020263671875,-3.203125
287,3.416907093179514,0.26219984733245694,3.245037891237049,-0.4609925128796778,2.330078125,1.18603515625,3.4256888439008844,-0.01949019037436135,-1.148193359375,-3.49169921875,2.330078125,1.18603515625,1,0,1,0,0,0,0,0,0,1,0,0,-2.010986328125,-0.25390625,-3.9990234375,-1.6396484375,0.835693359375,0.49755859375,-3.299560546875,-3.01904296875
288,3.307466234562131,-0.10944085861738317,3.235474755734041,-0.4781567751503947,2.33642578125,1.02294921875,3.418530395603482,-0.02950005521750084,0.9541015625,-1.95263671875,2.33642578125,1.02294921875,1,0,0,0,0,0,0,0,1,1,0,0,-1.970947265625,-0.17919921875,-3.9990234375,-1.525146484375,0.025146484375,0.0068359375,-3.314208984375,-3.024658203125
289,3.2505891585726814,-0.056877075989449466,3.225568334985619,-0.49532103742111155,2.3427734375,1.048583984375,3.408327273632969,-0.04371649701462705,1.693359375,-1.35400390625,2.3427734375,1.048583984375,1,0,0,0,0,0,0,0,0,0,0,0,-1.93603515625,-0.061767578125,-3.9990234375,-1.425048828125,0.31591796875,0.550537109375,-3.326904296875,-3.029541015625
290,3.1828233906375325,-0.06776576793514888,3.215318628991782,-0.5124852996918284,2.239501953125,0.9189453125,3.394549597047359,-0.06279871588370092,2.087646484375,-1.01708984375,2.239501953125,0.9189453125,1,0,0,0,0,0,0,0,0,1,0,0,-1.905517578125,-0.010986328125,-3.9990234375,-1.33740234375,0.42919921875,0.05322265625,-3.338134765625,-3.033935546875
291,3.2410583926126546,0.0582350019751221,3.204725637752531,-0.5296495619625453,2.294677734375,1.02197265625,3.3845488075926613,-0.07573105668777261,2.343505859375,-0.775634765625,2.294677734375,1.02197265625,1,0,0,0,0,0,0,0,0,0,0,0,-1.878662109375,0.033447265625,-3.9990234375,-1.2607421875,0.66943359375,0.6181640625,-3.347900390625,-3.037841796875
292,3.236464236778746,-0.004594155833908431,3.1937893612678656,-0.5468138242332622,2.262939453125,0.912841796875,3.374614800912537,-0.08818213330135996,2.520751953125,-0.6103515625,2.262939453125,0.912841796875,1,0,0,0,0,0,0,0,0,1,0,0,-1.855224609375,0.072265625,-3.9990234375,-1.193603515625,0.738525390625,0.112548828125,-3.3564453125,-3.041259765625
293,3.1772538504695604,-0.059210386309185736,3.1825097995377862,-0.5639780865039791,2.297119140625,0.97802734375,3.361615505050126,-0.10479807018117018,2.634033203125,-0.48486328125,2.297119140625,0.97802734375,1,0,0,0,0,0,0,0,0,0,0,0,-1.834716796875,0.106201171875,-3.9990234375,-1.135009765625,0.940185546875,0.669921875,-3.364013671875,-3.044189453125
294,3.28474999592726,0.10749614545769948,3.1708869525622925,-0.581142348774696,2.261474609375,0.91259765625,3.355224572991571,-0.11114972238234365,2.73095703125,-0.35693359375,2.261474609375,0.91259765625,1,0,0,0,0,0,0,0,0,1,0,0,-1.81689453125,0.135986328125,-3.9990234375,-1.083740234375,0.9755859375,0.15771484375,-3.37060546875,-3.046630859375
